inventory_id,hospital_id,component_id,blood_group,units_available,received_date,expiry_date,status
1904,6,2,B+,9,2026-07-03,2026-08-14,Available
1905,6,2,A-,1,2026-07-04,2026-08-15,Available
1906,6,2,A-,5,2026-07-05,2026-08-16,Available
1907,6,1,A+,6,2026-06-11,2026-07-16,Available
1908,6,3,B+,6,2026-05-21,2027-05-21,Available
1909,6,1,O+,9,2026-06-18,2026-07-23,Available
1910,6,3,O+,10,2025-12-24,2026-12-24,Available
1911,6,3,B+,3,2025-12-06,2026-12-06,Available
1912,6,4,A+,4,2026-06-27,2026-07-02,Expired
1913,6,1,A+,6,2026-06-15,2026-07-20,Available
1914,6,4,A+,5,2026-06-30,2026-07-05,Expiring
1915,6,2,A+,10,2026-06-25,2026-08-06,Available
1916,6,4,A+,9,2026-07-05,2026-07-10,Expiring
1917,6,1,O+,8,2026-07-03,2026-08-07,Available
1918,6,3,A+,4,2026-03-21,2027-03-21,Available
1919,6,4,A+,9,2026-06-26,2026-07-01,Expired
1920,6,3,O+,10,2025-11-12,2026-11-12,Available
1921,6,2,B+,10,2026-07-04,2026-08-15,Available
1922,6,4,A-,3,2026-06-27,2026-07-02,Expired
1923,6,3,A+,2,2026-05-02,2027-05-02,Available
1924,6,4,A+,2,2026-07-05,2026-07-10,Expiring
1925,6,4,A+,5,2026-06-29,2026-07-04,Expired
1926,6,1,AB+,2,2026-06-02,2026-07-07,Expiring
1927,6,1,AB-,9,2026-05-31,2026-07-05,Expiring
1928,6,3,A+,5,2026-07-03,2027-07-03,Available
1929,6,2,B+,3,2026-06-19,2026-07-31,Available
1930,6,2,B+,8,2026-06-05,2026-07-17,Available
1931,6,3,B+,9,2026-02-28,2027-02-28,Available
1932,6,4,B-,9,2026-07-02,2026-07-07,Expiring
1933,6,1,B-,7,2026-07-01,2026-08-05,Available
1934,6,4,A+,2,2026-07-03,2026-07-08,Expiring
1935,6,2,AB+,7,2026-06-26,2026-08-07,Available
1936,6,2,O+,3,2026-06-17,2026-07-29,Available
1937,7,1,AB-,7,2026-06-16,2026-07-21,Available
1938,7,4,B+,4,2026-07-05,2026-07-10,Expiring
1939,7,1,A+,3,2026-06-09,2026-07-14,Available
1940,7,4,A+,7,2026-06-27,2026-07-02,Expired
1941,7,4,A+,2,2026-07-02,2026-07-07,Expiring
1942,7,2,B-,5,2026-06-16,2026-07-28,Available
1943,7,1,A+,7,2026-07-03,2026-08-07,Available
1944,7,4,B-,7,2026-06-25,2026-06-30,Expired
1945,7,1,A+,6,2026-06-25,2026-07-30,Allocated
1946,7,4,A+,5,2026-06-30,2026-07-05,Expiring
1947,7,2,A+,3,2026-07-03,2026-08-14,Available
1948,7,2,O+,6,2026-06-21,2026-08-02,Available
1949,7,3,A+,3,2025-07-21,2026-07-21,Available
1950,7,3,B+,2,2026-06-24,2027-06-24,Available
1951,7,3,A-,7,2026-01-29,2027-01-29,Available
1952,7,2,B-,9,2026-06-17,2026-07-29,Available
1953,7,4,A+,9,2026-06-27,2026-07-02,Expired
1954,7,1,AB+,4,2026-07-04,2026-08-08,Available
1955,7,2,B-,4,2026-06-12,2026-07-24,Available
1956,7,2,A+,9,2026-06-03,2026-07-15,Available
1957,7,4,O-,6,2026-07-01,2026-07-06,Expiring
1958,7,2,A+,3,2026-05-20,2026-07-01,Expired
1959,7,3,A+,10,2025-11-09,2026-11-09,Available
1960,7,4,A+,6,2026-07-05,2026-07-10,Expiring
1961,7,2,A+,5,2026-07-03,2026-08-14,Available
1962,7,3,A+,5,2026-06-06,2027-06-06,Available
1963,7,1,O+,4,2026-06-22,2026-07-27,Allocated
1964,7,4,A+,4,2026-06-30,2026-07-05,Expiring
1965,7,2,B+,5,2026-06-02,2026-07-14,Available
1966,7,4,B+,7,2026-07-04,2026-07-09,Expiring
1967,7,4,B+,3,2026-07-02,2026-07-07,Expiring
1968,7,4,A+,2,2026-07-04,2026-07-09,Expiring
1969,7,3,A+,10,2026-05-18,2027-05-18,Available
1970,7,3,A+,2,2025-11-09,2026-11-09,Available
1971,7,4,A+,4,2026-06-26,2026-07-01,Expired
1972,7,2,B+,10,2026-06-20,2026-08-01,Available
1973,7,3,AB+,4,2025-07-23,2026-07-23,Available
1974,7,4,A+,7,2026-07-03,2026-07-08,Expiring
1975,7,4,A+,6,2026-06-25,2026-06-30,Expired
1976,7,4,A-,1,2026-07-02,2026-07-07,Expiring
1977,7,2,A+,1,2026-06-09,2026-07-21,Available
1978,7,4,A+,10,2026-07-04,2026-07-09,Expiring
1979,7,1,B+,8,2026-06-03,2026-07-08,Expiring
1980,7,3,A+,7,2026-01-19,2027-01-19,Available
1981,7,4,A+,7,2026-06-27,2026-07-02,Expired
1982,7,2,B+,9,2026-05-31,2026-07-12,Available
1983,7,4,O+,3,2026-07-05,2026-07-10,Expiring
1984,7,4,A+,1,2026-07-02,2026-07-07,Expiring
1985,7,1,B+,10,2026-07-04,2026-08-08,Available
1986,7,1,A-,2,2026-06-09,2026-07-14,Available
1987,7,1,B+,9,2026-05-28,2026-07-02,Expired
1988,7,4,A+,4,2026-07-05,2026-07-10,Expiring
1989,7,2,O-,7,2026-05-22,2026-07-03,Expired
1990,7,1,O+,8,2026-06-14,2026-07-19,Available
1991,7,4,AB-,5,2026-06-28,2026-07-03,Expired
1992,7,3,B+,10,2026-02-10,2027-02-10,Available
1993,7,4,O-,1,2026-06-29,2026-07-04,Expired
1994,7,3,A+,4,2025-08-22,2026-08-22,Available
1995,7,3,O+,6,2025-08-27,2026-08-27,Available
1996,7,3,A+,2,2026-06-06,2027-06-06,Available
1997,7,4,O+,2,2026-07-04,2026-07-09,Expiring
1998,7,1,B+,10,2026-06-02,2026-07-07,Expiring
1999,7,4,B+,2,2026-07-01,2026-07-06,Expiring
2000,7,2,A+,5,2026-06-01,2026-07-13,Available
2001,7,2,AB-,9,2026-06-10,2026-07-22,Available
2002,7,2,B+,10,2026-07-04,2026-08-15,Available
2003,7,3,B+,4,2025-12-09,2026-12-09,Available
2004,7,2,B+,3,2026-05-20,2026-07-01,Expired
2005,7,2,A+,10,2026-06-22,2026-08-03,Available
2006,7,1,A+,2,2026-06-26,2026-07-31,Available
2007,7,1,B+,6,2026-06-18,2026-07-23,Available
2008,7,4,B+,2,2026-07-04,2026-07-09,Expiring
2009,7,2,A+,1,2026-06-19,2026-07-31,Available
2010,7,2,B+,5,2026-05-20,2026-07-01,Expired
2011,7,3,B+,9,2026-04-30,2027-04-30,Available
2012,7,3,A-,6,2026-06-14,2027-06-14,Available
2013,7,1,B+,4,2026-06-14,2026-07-19,Available
2014,7,2,B-,7,2026-06-10,2026-07-22,Available
2015,7,4,A+,9,2026-07-05,2026-07-10,Expiring
2016,7,3,B+,2,2025-07-15,2026-07-15,Available
2017,7,1,B+,7,2026-06-27,2026-08-01,Available
2018,7,2,A+,1,2026-07-04,2026-08-15,Allocated
2019,7,3,AB+,9,2026-06-07,2027-06-07,Available
2020,7,3,O+,7,2026-01-02,2027-01-02,Available
2021,7,4,A+,2,2026-06-26,2026-07-01,Expired
2022,7,1,A+,7,2026-07-04,2026-08-08,Available
2023,7,2,B-,2,2026-06-06,2026-07-18,Available
2024,7,3,A+,2,2026-03-19,2027-03-19,Allocated
2025,7,4,O+,5,2026-07-02,2026-07-07,Expiring
2026,7,4,O-,6,2026-06-30,2026-07-05,Expiring
2027,7,1,O+,7,2026-07-02,2026-08-06,Available
2028,7,4,A+,7,2026-07-03,2026-07-08,Expiring
2029,7,4,B+,2,2026-06-26,2026-07-01,Expired
2030,7,2,B+,8,2026-06-04,2026-07-16,Available
2031,7,4,B-,3,2026-06-27,2026-07-02,Expired
2032,7,1,B+,4,2026-05-27,2026-07-01,Expired
2033,7,3,B+,5,2025-10-10,2026-10-10,Available
2034,7,4,O+,2,2026-07-05,2026-07-10,Expiring
2035,7,3,A+,5,2026-03-04,2027-03-04,Available
2036,7,1,A-,9,2026-07-05,2026-08-09,Allocated
2037,7,4,O+,6,2026-07-02,2026-07-07,Expiring
2038,7,3,B-,4,2026-02-03,2027-02-03,Available
2039,7,3,A+,9,2025-07-29,2026-07-29,Available
2040,7,1,B+,3,2026-06-02,2026-07-07,Expiring
2041,7,3,AB-,1,2025-12-09,2026-12-09,Available
2042,7,2,A+,6,2026-05-25,2026-07-06,Expiring
2043,7,4,A+,2,2026-06-26,2026-07-01,Expired
2044,7,3,B+,2,2026-06-08,2027-06-08,Available
2045,7,4,AB+,1,2026-06-28,2026-07-03,Expired
2046,7,3,A+,1,2025-08-29,2026-08-29,Available
2047,7,3,AB+,10,2025-09-19,2026-09-19,Available
2048,7,1,A-,5,2026-06-17,2026-07-22,Available
2049,7,2,B+,8,2026-07-04,2026-08-15,Allocated
2050,7,4,AB+,3,2026-06-26,2026-07-01,Expired
2051,7,2,O+,10,2026-06-10,2026-07-22,Available
2052,7,2,O+,7,2026-05-27,2026-07-08,Expiring
2053,7,3,A+,10,2025-08-20,2026-08-20,Available
2054,7,2,AB+,5,2026-05-24,2026-07-05,Expiring
2055,7,3,A+,10,2025-09-26,2026-09-26,Available
2056,7,1,A+,2,2026-06-06,2026-07-11,Available
2057,7,2,O+,3,2026-06-17,2026-07-29,Available
2058,7,4,A+,10,2026-06-30,2026-07-05,Expiring
2059,7,3,A+,10,2025-12-21,2026-12-21,Available
2060,7,2,A-,10,2026-06-14,2026-07-26,Available
2061,7,2,A+,9,2026-07-04,2026-08-15,Available
2062,7,4,B-,10,2026-06-26,2026-07-01,Expired
2063,7,3,O+,3,2026-03-28,2027-03-28,Available
2064,7,4,AB+,3,2026-07-04,2026-07-09,Expiring
2065,7,2,B+,5,2026-06-21,2026-08-02,Available
2066,7,1,O+,7,2026-06-08,2026-07-13,Available
2067,7,4,B-,7,2026-07-05,2026-07-10,Expiring
2068,7,3,B+,1,2025-08-21,2026-08-21,Allocated
2069,7,3,B+,3,2025-11-05,2026-11-05,Available
2070,7,3,O+,8,2026-05-06,2027-05-06,Available
2071,7,2,B+,8,2026-07-04,2026-08-15,Available
2072,7,4,B+,5,2026-07-02,2026-07-07,Expiring
2073,7,3,B-,4,2025-09-21,2026-09-21,Available
2074,7,1,B+,6,2026-06-21,2026-07-26,Available
2075,7,4,A+,6,2026-06-26,2026-07-01,Expired
2076,7,4,A+,4,2026-06-25,2026-06-30,Expired
2077,7,3,A+,3,2025-10-12,2026-10-12,Available
2078,7,1,A+,1,2026-05-31,2026-07-05,Expiring
2079,7,3,B-,1,2026-02-10,2027-02-10,Available
2080,7,3,A+,2,2025-12-09,2026-12-09,Allocated
2081,7,2,AB+,10,2026-05-22,2026-07-03,Expired
2082,7,3,A+,7,2025-08-27,2026-08-27,Available
2083,7,3,A+,3,2025-09-27,2026-09-27,Available
2084,7,1,A+,9,2026-06-13,2026-07-18,Available
2085,7,2,A+,5,2026-06-08,2026-07-20,Available
2086,7,1,A-,7,2026-05-31,2026-07-05,Expiring
2087,7,1,A+,7,2026-05-30,2026-07-04,Expired
2088,7,3,A+,7,2026-01-10,2027-01-10,Available
2089,7,2,B+,1,2026-06-22,2026-08-03,Available
2090,7,3,O+,2,2025-11-29,2026-11-29,Available
2091,7,3,A+,3,2025-07-19,2026-07-19,Available
2092,7,1,AB+,6,2026-06-02,2026-07-07,Expiring
2093,7,2,A+,6,2026-05-30,2026-07-11,Allocated
2094,7,1,B+,5,2026-06-28,2026-08-02,Available
2095,7,4,O+,7,2026-07-01,2026-07-06,Expiring
2096,7,1,AB-,3,2026-06-01,2026-07-06,Expiring
2097,7,4,A+,10,2026-07-02,2026-07-07,Expiring
2098,7,1,A-,9,2026-06-16,2026-07-21,Available
2099,7,4,A+,1,2026-07-05,2026-07-10,Expiring
2100,7,3,O+,8,2026-04-12,2027-04-12,Available
2101,7,4,A+,1,2026-07-05,2026-07-10,Expiring
2102,7,2,A+,9,2026-05-24,2026-07-05,Expiring
2103,7,4,B+,10,2026-06-29,2026-07-04,Expired
2104,7,3,A+,7,2025-12-17,2026-12-17,Available
2105,7,4,A-,2,2026-07-05,2026-07-10,Expiring
2106,7,2,AB+,9,2026-06-11,2026-07-23,Available
2107,7,2,A+,4,2026-06-30,2026-08-11,Available
2108,7,2,O-,1,2026-06-14,2026-07-26,Available
2109,7,4,A+,7,2026-07-04,2026-07-09,Expiring
2110,7,4,A+,1,2026-06-27,2026-07-02,Expired
2111,7,3,B+,5,2025-08-26,2026-08-26,Available
2112,7,2,B+,10,2026-05-26,2026-07-07,Expiring
2113,7,1,A+,6,2026-07-01,2026-08-05,Available
2114,7,4,A+,3,2026-06-29,2026-07-04,Expired
2115,7,3,O+,9,2025-08-17,2026-08-17,Available
2116,7,4,A+,8,2026-06-26,2026-07-01,Expired
2117,7,3,B+,7,2025-08-11,2026-08-11,Available
2118,7,3,B+,6,2026-06-10,2027-06-10,Available
2119,7,4,B+,5,2026-07-01,2026-07-06,Expiring
2120,7,3,AB+,8,2026-06-27,2027-06-27,Available
2121,7,1,A-,5,2026-05-28,2026-07-02,Expired
2122,7,1,A-,3,2026-06-10,2026-07-15,Available
2123,7,2,AB+,3,2026-06-07,2026-07-19,Available
2124,7,3,B+,3,2025-12-07,2026-12-07,Available
2125,7,4,A+,1,2026-06-30,2026-07-05,Expiring
2126,7,3,O+,2,2025-09-24,2026-09-24,Available
2127,7,2,B-,8,2026-06-04,2026-07-16,Allocated
2128,7,4,AB+,3,2026-07-05,2026-07-10,Expiring
2129,7,3,B+,10,2025-09-19,2026-09-19,Available
2130,7,2,AB+,1,2026-06-19,2026-07-31,Available
2131,7,4,AB+,9,2026-06-27,2026-07-02,Expired
2132,7,3,A+,2,2026-02-21,2027-02-21,Allocated
2133,7,1,O+,4,2026-06-23,2026-07-28,Available
2134,7,2,O+,3,2026-06-30,2026-08-11,Allocated
2135,7,2,O+,6,2026-06-15,2026-07-27,Available
2136,7,1,A+,4,2026-06-25,2026-07-30,Available
2137,8,1,A+,2,2026-06-10,2026-07-15,Available
2138,8,3,A+,8,2026-05-26,2027-05-26,Available
2139,8,2,AB+,2,2026-06-25,2026-08-06,Available
2140,8,4,B+,1,2026-07-03,2026-07-08,Expiring
2141,8,2,A+,2,2026-06-11,2026-07-23,Available
2142,8,1,O+,4,2026-06-08,2026-07-13,Available
2143,8,4,B+,6,2026-06-25,2026-06-30,Expired
2144,8,1,O+,8,2026-06-27,2026-08-01,Available
2145,8,3,O+,6,2025-09-15,2026-09-15,Available
2146,8,3,B+,4,2026-03-30,2027-03-30,Available
2147,8,3,A-,9,2025-07-29,2026-07-29,Available
2148,8,1,A-,10,2026-06-19,2026-07-24,Available
2149,8,2,B+,10,2026-06-25,2026-08-06,Available
2150,8,4,A-,7,2026-07-03,2026-07-08,Expiring
2151,8,3,A+,9,2026-02-05,2027-02-05,Available
2152,8,1,AB+,7,2026-06-29,2026-08-03,Available
2153,8,2,O+,4,2026-07-02,2026-08-13,Available
2154,8,4,A+,5,2026-06-25,2026-06-30,Expired
2155,8,3,AB-,7,2026-05-14,2027-05-14,Available
2156,8,1,O+,3,2026-06-29,2026-08-03,Allocated
2157,8,2,A-,8,2026-05-19,2026-06-30,Expired
2158,8,2,AB+,9,2026-05-24,2026-07-05,Expiring
2159,8,2,AB+,3,2026-06-25,2026-08-06,Available
2160,8,2,B+,2,2026-06-25,2026-08-06,Available
2161,8,2,A+,9,2026-05-29,2026-07-10,Expiring
2162,8,4,O+,2,2026-07-03,2026-07-08,Expiring
2163,8,2,O-,4,2026-05-26,2026-07-07,Expiring
2164,8,2,B-,9,2026-06-19,2026-07-31,Allocated
2165,8,4,B+,3,2026-06-29,2026-07-04,Expired
2166,8,1,A+,9,2026-05-30,2026-07-04,Expired
2167,8,2,B+,8,2026-06-14,2026-07-26,Available
2168,8,2,A+,10,2026-05-23,2026-07-04,Expired
2169,8,2,O+,4,2026-06-07,2026-07-19,Available
2170,8,3,A+,9,2026-03-09,2027-03-09,Available
2171,8,4,A+,9,2026-07-04,2026-07-09,Expiring
2172,8,4,B+,9,2026-07-03,2026-07-08,Expiring
2173,8,3,A+,6,2025-07-22,2026-07-22,Available
2174,8,1,A+,4,2026-06-14,2026-07-19,Available
2175,8,2,B-,1,2026-06-07,2026-07-19,Available
2176,8,2,B+,10,2026-05-22,2026-07-03,Expired
2177,8,4,B+,7,2026-06-27,2026-07-02,Expired
2178,8,3,B+,2,2025-12-11,2026-12-11,Available
2179,8,3,A-,1,2025-07-12,2026-07-12,Available
2180,8,3,B+,4,2025-10-24,2026-10-24,Allocated
2181,8,3,A+,3,2025-10-13,2026-10-13,Available
2182,8,2,AB+,6,2026-07-05,2026-08-16,Available
2183,8,2,B-,9,2026-06-11,2026-07-23,Available
2184,8,1,B+,3,2026-06-25,2026-07-30,Available
2185,8,4,O+,6,2026-06-30,2026-07-05,Expiring
2186,8,3,A-,3,2025-07-25,2026-07-25,Available
2187,8,2,O+,6,2026-06-10,2026-07-22,Available
2188,8,4,B+,9,2026-06-30,2026-07-05,Expiring
2189,8,1,A+,2,2026-06-07,2026-07-12,Available
2190,8,1,B+,10,2026-06-10,2026-07-15,Available
2191,8,3,AB+,9,2026-05-29,2027-05-29,Available
2192,8,1,AB+,2,2026-06-24,2026-07-29,Allocated
2193,8,2,O-,6,2026-06-27,2026-08-08,Available
2194,8,3,AB-,10,2025-11-14,2026-11-14,Allocated
2195,8,2,O-,10,2026-05-31,2026-07-12,Available
2196,8,4,A-,5,2026-06-25,2026-06-30,Expired
2197,8,2,B+,7,2026-06-20,2026-08-01,Available
2198,8,4,A+,5,2026-06-27,2026-07-02,Expired
2199,8,4,O+,1,2026-06-27,2026-07-02,Expired
2200,8,2,B+,3,2026-06-25,2026-08-06,Available
2201,8,3,B-,6,2026-06-16,2027-06-16,Available
2202,8,2,A+,4,2026-05-28,2026-07-09,Expiring
2203,8,1,A+,7,2026-06-01,2026-07-06,Expiring
2204,8,1,A-,5,2026-05-28,2026-07-02,Expired
2205,8,3,B+,5,2025-10-19,2026-10-19,Available
2206,8,1,B+,10,2026-06-16,2026-07-21,Available
2207,8,2,A+,10,2026-05-19,2026-06-30,Expired
2208,8,1,AB+,9,2026-06-03,2026-07-08,Expiring
2209,8,2,A+,2,2026-05-26,2026-07-07,Expiring
2210,8,2,A+,2,2026-05-25,2026-07-06,Expiring
2211,8,1,A-,6,2026-06-17,2026-07-22,Available
2212,8,3,O+,9,2025-09-29,2026-09-29,Available
2213,8,3,A+,8,2026-06-17,2027-06-17,Available
2214,8,2,A+,4,2026-06-24,2026-08-05,Available
2215,8,4,B+,8,2026-06-29,2026-07-04,Expired
2216,8,2,A+,8,2026-06-11,2026-07-23,Available
2217,8,4,AB+,3,2026-06-25,2026-06-30,Expired
2218,8,2,A-,10,2026-07-04,2026-08-15,Available
2219,8,1,A+,2,2026-06-11,2026-07-16,Allocated
2220,8,1,A+,8,2026-07-01,2026-08-05,Available
2221,8,1,AB+,8,2026-06-01,2026-07-06,Expiring
2222,8,2,B+,9,2026-06-11,2026-07-23,Available
2223,8,1,A+,10,2026-05-27,2026-07-01,Expired
2224,8,4,B+,9,2026-06-29,2026-07-04,Expired
2225,8,3,O+,3,2025-10-24,2026-10-24,Available
2226,8,3,B+,6,2026-04-30,2027-04-30,Available
2227,8,3,A+,8,2026-03-27,2027-03-27,Allocated
2228,8,3,A+,9,2026-06-16,2027-06-16,Available
2229,8,4,A+,1,2026-06-27,2026-07-02,Expired
2230,8,1,O+,3,2026-06-10,2026-07-15,Available
2231,8,4,O+,6,2026-07-02,2026-07-07,Expiring
2232,8,1,B+,5,2026-07-02,2026-08-06,Available
2233,8,3,A+,6,2025-07-31,2026-07-31,Available
2234,8,1,B-,7,2026-06-11,2026-07-16,Available
2235,8,3,A-,8,2026-01-17,2027-01-17,Available
2236,8,4,O+,2,2026-07-05,2026-07-10,Expiring
2237,8,1,AB+,5,2026-06-25,2026-07-30,Available
2238,8,4,A+,6,2026-07-03,2026-07-08,Expiring
2239,8,1,A+,5,2026-06-12,2026-07-17,Available
2240,8,4,AB+,7,2026-06-27,2026-07-02,Expired
2241,8,3,A-,10,2025-11-12,2026-11-12,Available
2242,8,2,O+,6,2026-06-27,2026-08-08,Available
2243,8,3,A+,5,2025-08-26,2026-08-26,Available
2244,8,1,B+,3,2026-06-20,2026-07-25,Available
2245,8,2,AB+,10,2026-05-19,2026-06-30,Expired
2246,8,3,A+,7,2026-02-18,2027-02-18,Available
2247,8,1,A-,4,2026-06-21,2026-07-26,Available
2248,8,2,A+,2,2026-05-30,2026-07-11,Available
2249,8,2,O+,5,2026-06-25,2026-08-06,Available
2250,8,3,B+,6,2025-07-22,2026-07-22,Available
2251,8,1,B-,8,2026-06-14,2026-07-19,Available
2252,8,2,B+,7,2026-06-14,2026-07-26,Available
2253,8,1,A+,3,2026-05-30,2026-07-04,Expired
2254,8,2,A+,10,2026-06-10,2026-07-22,Available
2255,8,3,A+,4,2025-07-15,2026-07-15,Available
2256,8,1,B-,6,2026-05-28,2026-07-02,Expired
2257,8,1,A+,4,2026-06-29,2026-08-03,Available
2258,8,1,A+,2,2026-06-03,2026-07-08,Expiring
2259,8,1,A-,7,2026-05-31,2026-07-05,Expiring
2260,8,2,A-,6,2026-06-12,2026-07-24,Available
2261,8,3,A+,8,2025-08-09,2026-08-09,Available
2262,8,3,A+,9,2025-12-20,2026-12-20,Available
2263,8,1,B+,6,2026-05-27,2026-07-01,Expired
2264,8,3,A-,5,2025-10-29,2026-10-29,Available
2265,8,3,A+,1,2026-03-13,2027-03-13,Available
2266,8,3,A-,10,2025-08-18,2026-08-18,Available
2267,8,1,A+,10,2026-06-03,2026-07-08,Expiring
2268,8,1,A+,2,2026-07-01,2026-08-05,Allocated
2269,8,4,A-,8,2026-06-26,2026-07-01,Expired
2270,8,4,B+,1,2026-07-03,2026-07-08,Expiring
2271,8,2,O+,9,2026-06-23,2026-08-04,Available
2272,8,1,A+,10,2026-06-14,2026-07-19,Available
2273,8,4,A+,2,2026-07-05,2026-07-10,Expiring
2274,8,1,AB+,4,2026-06-12,2026-07-17,Available
2275,8,1,O+,6,2026-06-30,2026-08-04,Available
2276,8,1,A+,6,2026-06-29,2026-08-03,Available
2277,8,1,B+,2,2026-06-23,2026-07-28,Available
2278,8,3,O+,6,2026-04-08,2027-04-08,Available
2279,8,2,B+,7,2026-06-22,2026-08-03,Available
2280,8,3,A+,2,2025-10-10,2026-10-10,Available
2281,8,3,A+,8,2025-11-29,2026-11-29,Available
2282,8,4,A-,1,2026-07-05,2026-07-10,Expiring
2283,8,3,B+,5,2025-08-22,2026-08-22,Allocated
2284,8,1,A-,2,2026-06-26,2026-07-31,Available
2285,8,2,B+,1,2026-06-30,2026-08-11,Available
2286,8,1,A+,8,2026-06-24,2026-07-29,Available
2287,8,3,A+,2,2025-10-08,2026-10-08,Available
2288,8,4,B+,8,2026-06-27,2026-07-02,Expired
2289,8,4,A+,1,2026-06-27,2026-07-02,Expired
2290,8,3,B+,3,2025-08-30,2026-08-30,Available
2291,8,4,B+,5,2026-07-05,2026-07-10,Expiring
2292,8,2,B-,3,2026-06-12,2026-07-24,Available
2293,8,2,B+,9,2026-06-03,2026-07-15,Available
2294,8,2,B+,7,2026-06-13,2026-07-25,Available
2295,8,1,AB-,6,2026-06-27,2026-08-01,Available
2296,8,4,A+,7,2026-06-29,2026-07-04,Expired
2297,8,3,A+,6,2026-06-06,2027-06-06,Available
2298,8,1,A+,9,2026-05-29,2026-07-03,Expired
2299,8,2,B+,8,2026-06-09,2026-07-21,Available
2300,8,1,A-,5,2026-06-18,2026-07-23,Available
2301,8,4,A+,8,2026-07-03,2026-07-08,Expiring
2302,8,1,A+,9,2026-06-14,2026-07-19,Available
2303,8,2,A+,5,2026-05-19,2026-06-30,Expired
2304,8,3,B-,6,2025-10-01,2026-10-01,Available
2305,8,1,AB+,6,2026-06-08,2026-07-13,Available
2306,8,3,B+,10,2026-01-24,2027-01-24,Available
2307,8,2,B+,3,2026-06-03,2026-07-15,Available
2308,8,1,A+,2,2026-05-27,2026-07-01,Expired
2309,8,1,A+,7,2026-06-30,2026-08-04,Allocated
2310,8,1,AB+,3,2026-07-04,2026-08-08,Allocated
2311,8,3,A+,1,2026-07-02,2027-07-02,Available
2312,8,4,B+,6,2026-07-01,2026-07-06,Expiring
2313,8,4,A+,4,2026-06-25,2026-06-30,Expired
2314,8,3,A+,4,2025-09-08,2026-09-08,Available
2315,8,4,A+,3,2026-07-02,2026-07-07,Expiring
2316,8,4,B+,2,2026-06-25,2026-06-30,Expired
2317,8,4,B-,6,2026-06-30,2026-07-05,Expiring
2318,8,3,AB+,4,2026-05-31,2027-05-31,Available
2319,8,2,A+,8,2026-06-14,2026-07-26,Available
2320,8,3,B-,7,2026-03-23,2027-03-23,Available
2321,8,1,A+,2,2026-06-24,2026-07-29,Available
2322,8,2,B+,9,2026-06-17,2026-07-29,Available
2323,8,2,O+,7,2026-06-11,2026-07-23,Available
2324,8,1,O+,3,2026-06-04,2026-07-09,Expiring
2325,8,1,AB+,4,2026-06-04,2026-07-09,Expiring
2326,8,4,O-,8,2026-06-29,2026-07-04,Expired
2327,8,1,A+,8,2026-05-26,2026-06-30,Expired
2328,8,3,A-,5,2025-07-02,2026-07-02,Expired
2329,8,4,O+,7,2026-06-25,2026-06-30,Expired
2330,8,1,A+,1,2026-06-26,2026-07-31,Available
2331,8,2,B+,3,2026-06-03,2026-07-15,Allocated
2332,8,4,A+,4,2026-07-01,2026-07-06,Expiring
2333,8,1,A+,9,2026-07-01,2026-08-05,Available
2334,8,3,A+,9,2026-04-08,2027-04-08,Available
2335,8,2,A+,3,2026-06-29,2026-08-10,Available
2336,8,2,A+,3,2026-07-01,2026-08-12,Available
2337,8,3,B+,1,2026-04-23,2027-04-23,Available
2338,8,3,A+,2,2025-08-20,2026-08-20,Available
2339,8,4,A+,2,2026-07-05,2026-07-10,Expiring
2340,8,4,B-,4,2026-06-27,2026-07-02,Expired
2341,8,1,A+,5,2026-06-09,2026-07-14,Available
2342,8,4,A+,9,2026-07-02,2026-07-07,Expiring
2343,8,4,B+,6,2026-06-28,2026-07-03,Expired
2344,8,3,O+,9,2026-06-23,2027-06-23,Available
2345,8,1,O+,7,2026-06-05,2026-07-10,Expiring
2346,8,1,O-,2,2026-06-02,2026-07-07,Expiring
2347,8,3,B+,8,2025-07-30,2026-07-30,Available
2348,8,3,B+,6,2026-04-04,2027-04-04,Available
2349,8,3,A+,5,2026-01-22,2027-01-22,Available
2350,8,4,A+,9,2026-06-30,2026-07-05,Expiring
2351,8,4,A+,5,2026-06-25,2026-06-30,Expired
2352,8,1,B+,3,2026-06-05,2026-07-10,Expiring
2353,8,3,B+,3,2025-12-23,2026-12-23,Available
2354,8,2,A+,6,2026-07-03,2026-08-14,Available
2355,8,2,A+,9,2026-06-30,2026-08-11,Available
2356,8,1,B+,7,2026-06-06,2026-07-11,Available
2357,8,2,A+,4,2026-05-31,2026-07-12,Available
2358,8,4,B+,1,2026-06-29,2026-07-04,Expired
2359,8,4,AB+,3,2026-06-27,2026-07-02,Expired
2360,8,2,B+,8,2026-05-21,2026-07-02,Expired
2361,8,1,O+,8,2026-06-28,2026-08-02,Available
2362,8,4,B+,4,2026-06-28,2026-07-03,Expired
2363,8,1,A+,8,2026-06-23,2026-07-28,Available
2364,8,2,B+,4,2026-05-20,2026-07-01,Expired
2365,8,2,O+,10,2026-05-30,2026-07-11,Allocated
2366,8,2,B+,6,2026-07-04,2026-08-15,Available
2367,8,2,B+,10,2026-06-26,2026-08-07,Allocated
2368,8,1,A+,4,2026-05-27,2026-07-01,Expired
2369,8,3,B-,3,2025-12-07,2026-12-07,Allocated
2370,8,4,O+,6,2026-06-29,2026-07-04,Expired
2371,8,3,A+,10,2025-08-03,2026-08-03,Available
